1.976476476476476662e+01,8.480321786043084842e+01,1.336236316259563027e+05,2.078982299823215464e+06
1.994444444444444642e+01,8.402378925659591857e+01,1.300443330634902813e+05,2.022183608693266753e+06
2.012412412412412266e+01,8.325813945014361650e+01,1.265917242692401487e+05,1.967405589541423367e+06
2.030380380380380245e+01,8.250590260188131708e+01,1.232602491095382575e+05,1.914559445932325441e+06
2.048348348348348225e+01,8.176672570880100466e+01,1.200446413096748001e+05,1.863561018517856486e+06
2.066316316316316204e+01,8.104026804598397860e+01,1.169399069641954993e+05,1.814330505080472212e+06
2.084284284284284183e+01,8.032620063737269334e+01,1.139413082429417991e+05,1.766792199723614613e+06
2.102252252252252163e+01,7.962420575368240350e+01,1.110443482016423077e+05,1.720874249748654198e+06
2.120220220220220142e+01,7.893397643584285106e+01,1.082447566135296947e+05,1.676508428880573250e+06
2.138188188188188121e+01,7.825521604246796414e+01,1.055384767454142420e+05,1.633629925616055029e+06
2.156156156156156101e+01,7.758763781995217812e+01,1.029216530079740041e+05,1.592177145569034154e+06
2.174124124124124080e+01,7.693096449388423252e+01,1.003906194157776772e+05,1.552091526780954329e+06
2.192092092092092059e+01,7.628492788055538654e+01,9.794188879779825220e+04,1.513317367046956904e+06
2.210060060060060039e+01,7.564926851741844871e+01,9.557214270395220956e+04,1.475801662385737291e+06
2.228028028028028018e+01,7.502373531142782781e+01,9.327822195755604480e+04,1.439493955850591883e+06
2.245995995995995997e+01,7.440808520425923689e+01,9.105711780756870576e+04,1.404346195942887804e+06
2.263963963963963977e+01,7.380208285347131891e+01,8.890596363811905030e+04,1.370312603947331430e+06
2.281931931931931956e+01,7.320550032873057944e+01,8.682202719613928639e+04,1.337349549561625114e+06
2.299899899899899935e+01,7.261811682227562414e+01,8.480270330096049292e+04,1.305415434241707204e+06
2.317867867867867915e+01,7.203971837284829860e+01,8.284550700250754016e+04,1.274470581728332909e+06
2.335835835835835894e+01,7.147009760236642251e+01,8.094806715727635310e+04,1.244477135261510033e+06
2.353803803803803874e+01,7.090905346465729053e+01,7.910812039361135976e+04,1.215398961026709294e+06
2.371771771771771853e+01,7.035639100561242287e+01,7.732350543994213513e+04,1.187201557411066256e+06
2.389739739739739832e+01,6.981192113416237532e+01,7.559215779160341481e+04,1.159851969679247122e+06
2.407707707707707812e+01,6.927546040350640055e+01,7.391210469366867619e+04,1.133318709707609145e+06
2.425675675675675791e+01,6.874683080206523300e+01,7.228146041888676700e+04,1.107571680441822391e+06
2.443643643643643770e+01,6.822585955365653376e+01,7.069842182133623282e+04,1.082582104767579585e+06
2.461611611611611750e+01,6.771237892642190559e+01,6.916126414781830681e+04,1.058322458506516647e+06
2.479579579579579729e+01,6.720622605006111883e+01,6.766833709030144382e+04,1.034766407270177500e+06
2.497547547547547708e+01,6.670724274095586281e+01,6.621806106392263609e+04,1.011888746923937812e+06
2.515515515515515688e+01,6.621527533478798944e+01,6.480892369614951895e+04,9.896653474304033443e+05
2.533483483483483667e+01,6.573017452628037915e+01,6.343947651372116525e+04,9.680730998580383603e+05
2.551451451451451646e+01,6.525179521570940722e+01,6.210833181492067524e+04,9.470898663557514083e+05
2.569419419419419626e+01,6.477999636185735710e+01,6.081415971559760510e+04,9.266944329080171883e+05
2.587387387387387605e+01,6.431464084109192925e+01,5.955568535815653013e+04,9.068664646978999954e+05
2.605355355355355229e+01,6.385559531227679031e+01,5.833168627346652647e+04,8.875864639171657618e+05
2.623323323323323208e+01,6.340273008723383441e+01,5.714098988633001136e+04,8.688357298736165976e+05
2.641291291291291188e+01,6.295591900649274208e+01,5.598247115578180819e+04,8.505963212559148669e+05
2.659259259259259167e+01,6.251503932007759801e+01,5.485505034207447170e+04,8.328510204255252611e+05
2.677227227227227146e+01,6.207997157309413438e+01,5.375769089274973521e+04,8.155832996141172480e+05
2.695195195195195126e+01,6.165059949589342381e+01,5.268939744069862354e+04,7.987772889128195820e+05
2.713163163163163105e+01,6.122680989860003109e+01,5.164921390757974586e+04,7.824177459471889306e+05
2.731131131131131085e+01,6.080849256980336293e+01,5.063622170639861724e+04,7.664900271387011744e+05
2.749099099099099064e+01,6.039554017922205986e+01,4.964953803745370533e+04,7.509800604600192746e+05
2.767067067067067043e+01,5.998784818416058329e+01,4.868831427222774073e+04,7.358743195972632384e+05
2.785035035035035023e+01,5.958531473958688451e+01,4.775173442015129694e+04,7.211597994380826131e+05
2.803003003003003002e+01,5.918784061166861221e+01,4.683901367348811618e+04,7.068239928095054347e+05
2.820970970970970981e+01,5.879532909461365620e+01,4.594939702589266381e+04,6.928548683943388751e+05
2.838938938938938961e+01,5.840768593066867709e+01,4.508215796046989271e+04,6.792408497593944194e+05
2.856906906906906940e+01,5.802481923313648338e+01,4.423659720342814398e+04,6.659707954329652712e+05
2.874874874874874919e+01,5.764663941228034361e+01,4.341204153965867590e+04,6.530339799728842918e+05
2.892842842842842899e+01,5.727305910398958133e+01,4.260784268680161040e+04,6.404200759701053612e+05
2.910810810810810878e+01,5.690399310108716691e+01,4.182337622456921235e+04,6.281191369361289544e+05
2.928778778778778857e+01,5.653935828716595324e+01,4.105804057629450108e+04,6.161215810257584089e+05
2.946746746746746837e+01,5.617907357284536118e+01,4.031125603985632915e+04,6.044181755495897960e+05
2.964714714714714816e+01,5.582305983434622476e+01,3.958246386530427117e+04,5.930000222334105056e+05
2.982682682682682795e+01,5.547123985428560644e+01,3.887112537666699063e+04,5.818585431842345279e+05
3.000650650650650775e+01,5.512353826459888495e+01,3.817672113557653211e+04,5.709854675250953296e+05
3.018618618618618754e+01,5.477988149150034047e+01,3.749875014448260481e+04,5.603728186629749835e+05
3.036586586586586733e+01,5.444019770239765421e+01,3.683672908736047975e+04,5.500129021563293645e+05
3.054554554554554713e+01,5.410441675468022993e+01,3.619019160593966080e+04,5.398982941506392090e+05
3.072522522522522692e+01,5.377247014630417965e+01,3.555868760959419160e+04,5.300218303522473434e+05
3.090490490490490672e+01,5.344429096810131341e+01,3.494178261714436667e+04,5.203765955124704633e+05
3.108458458458458651e+01,5.311981385774198117e+01,3.433905712891858275e+04,5.109559133955739671e+05
3.126426426426426630e+01,5.279897495528548035e+01,3.375010602751972328e+04,5.017533372057185043e+05
3.144394394394394610e+01,5.248171186025442125e+01,3.317453800582782424e+04,4.927626404493888258e+05
3.162362362362362234e+01,5.216796359017251916e+01,3.261197502085473752e+04,4.839778082111575641e+05
3.180330330330330213e+01,5.185767054050779734e+01,3.206205177214328069e+04,4.753930288218710921e+05
3.198298298298298192e+01,5.155077444596603442e+01,3.152441520347698679e+04,4.670026858995135408e+05
3.216266266266266172e+01,5.124721834308175517e+01,3.099872402673537727e+04,4.588013507441135589e+05
3.234234234234234151e+01,5.094694653405601059e+01,3.048464826679283578e+04,4.507837750690673129e+05
3.252202202202202130e+01,5.064990455179302131e+01,2.998186882642144337e+04,4.429448840522473329e+05
3.270170170170170110e+01,5.035603912608942068e+01,2.949007707021326132e+04,4.352797696911462699e+05
3.288138138138138089e+01,5.006529815093205116e+01,2.900897442659231456e+04,4.277836844471888617e+05
3.306106106106106068e+01,4.977763065286213617e+01,2.853827200703603739e+04,4.204520351651281817e+05
3.324074074074074048e+01,4.949298676036544009e+01,2.807769024167353564e+04,4.132803772542107617e+05
3.342042042042042027e+01,4.921131767424996895e+01,2.762695853047263881e+04,4.062644091185060097e+05
3.360010010010010006e+01,4.893257563897389417e+01,2.718581490926932020e+04,3.993999668244614732e+05
3.377977977977977986e+01,4.865671391488876907e+01,2.675400572993281457e+04,3.926830189943825826e+05
3.395945945945945965e+01,4.838368675136379693e+01,2.633128535399703833e+04,3.861096619151306804e+05
3.413913913913913944e+01,4.811344936075880696e+01,2.591741585912345909e+04,3.796761148518864647e+05
3.431881881881881924e+01,4.784595789321482329e+01,2.551216675779438447e+04,3.733787155573674827e+05
3.449849849849849903e+01,4.758116941223249796e+01,2.511531472766598381e+04,3.672139159673715476e+05
3.467817817817817883e+01,4.731904187100970915e+01,2.472664335304037377e+04,3.611782780740045127e+05
3.485785785785785862e+01,4.705953408951094730e+01,2.434594287694362356e+04,3.552684699683797662e+05
3.503753753753753841e+01,4.680260573224236254e+01,2.397300996332249269e+04,3.494812620450066752e+05
3.521721721721721821e+01,4.654821728670706449e+01,2.360764746889786693e+04,3.438135233604734531e+05
3.539689689689689800e+01,4.629633004251662953e+01,2.324966422423583208e+04,3.382622181394090876e+05
3.557657657657657779e+01,4.604690607113566614e+01,2.289887482361964430e+04,3.328244024210568168e+05
3.575625625625625759e+01,4.579990820623697800e+01,2.255509942332634091e+04,3.274972208401267417e+05
3.593593593593593738e+01,4.555530002464617922e+01,2.221816354793203573e+04,3.222779035359148984e+05
3.611561561561561717e+01,4.531304582785502078e+01,2.188789790428784545e+04,3.171637631839640089e+05
3.629529529529529697e+01,4.507311062408390967e+01,2.156413820282664165e+04,3.121521921448345529e+05
3.647497497497497676e+01,4.483546011087457828e+01,2.124672498587704104e+04,3.072406597248118487e+05
3.665465465465465655e+01,4.460006065819469967e+01,2.093550346267719578e+04,3.024267095436347881e+05
3.683433433433433635e+01,4.436687929203704073e+01,2.063032335079547556e+04,2.977079570045637083e+05
3.701401401401401614e+01,4.413588367849627048e+01,2.033103872367968142e+04,2.930820868623362621e+05
3.719369369369369593e+01,4.390704210830735121e+01,2.003750786406949555e+04,2.885468508847729536e+05
3.737337337337337573e+01,4.368032348182991598e+01,1.974959312301976024e+04,2.841000656039962778e+05
3.755305305305305552e+01,4.345569729446367546e+01,1.946716078429413392e+04,2.797396101534184418e+05
3.773273273273273531e+01,4.323313362248062219e+01,1.919008093389997157e+04,2.754634241868380341e+05
3.791241241241241511e+01,4.301260310926000585e+01,1.891822733454634363e+04,2.712695058761573164e+05
3.809209209209209490e+01,4.279407695191294891e+01,1.865147730481702820e+04,2.671559099843942677e+05
3.827177177177177470e+01,4.257752688828379917e+01,1.838971160286024315e+04,2.631207460108207306e+05
3.845145145145145449e+01,4.236292518431596932e+01,1.813281431440611414e+04,2.591621764052057697e+05
3.863113113113113428e+01,4.215024462177029818e+01,1.788067274493143123e+04,2.552784148482804885e+05
3.881081081081081408e+01,4.193945848628461448e+01,1.763317731579984684e+04,2.514677245956785628e+05
3.899049049049049387e+01,4.173054055576344012e+01,1.739022146421326033e+04,2.477284168827272078e+05
3.917017017017017366e+01,4.152346508908721034e+01,1.715170154681787608e+04,2.440588493875855347e+05
3.934984984984985346e+01,4.131820681513087834e+01,1.691751674681530858e+04,2.404574247503439547e+05
3.952952952952953325e+01,4.111474092208198527e+01,1.668756898443621685e+04,2.369225891458017577e+05
3.970920920920921304e+01,4.091304304704870987e+01,1.646176283063983647e+04,2.334528309077439771e+05
3.988888888888889284e+01,4.071308926594884525e+01,1.624000542390954433e+04,2.300466792026398180e+05
4.006856856856857263e+01,4.051485608367075031e+01,1.602220639001984455e+04,2.267027027507732564e+05
4.024824824824824532e+01,4.031832042449791942e+01,1.580827776465602255e+04,2.234195085929073684e+05
4.042792792792792511e+01,4.012345962278877920e+01,1.559813391877279173e+04,2.201957409006665694e+05
4.060760760760760490e+01,3.993025141390408805e+01,1.539169148658352970e+04,2.170300798289054073e+05
4.078728728728728470e+01,3.973867392537398047e+01,1.518886929607596539e+04,2.139212404083991423e+05
4.096696696696696449e+01,3.954870566829756484e+01,1.498958830195530209e+04,2.108679714772748703e+05
4.114664664664664429e+01,3.936032552896780601e+01,1.479377152091967218e+04,2.078690546496644965e+05
4.132632632632632408e+01,3.917351276071487121e+01,1.460134396917700906e+04,2.049233033201256767e+05
4.150600600600600387e+01,3.898824697596141675e+01,1.441223260211654087e+04,2.020295617024459061e+05
4.168568568568568367e+01,3.880450813848325708e+01,1.422636625605154040e+04,1.991867039014970651e+05
4.186536536536536346e+01,3.862227655586933395e+01,1.404367559195367721e+04,1.963936330168683780e+05
4.204504504504504325e+01,3.844153287217510240e+01,1.386409304110284938e+04,1.936492802770626149e+05
4.222472472472472305e+01,3.826225806076337932e+01,1.368755275257924950e+04,1.909526042030837561e+05
4.240440440440440284e+01,3.808443341732728271e+01,1.351399054252784845e+04,1.883025898003035691e+05
4.258408408408408263e+01,3.790804055308976217e+01,1.334334384512820725e+04,1.856982477775338630e+05
4.276376376376376243e+01,3.773306138817459043e+01,1.317555166520543935e+04,1.831386137922794442e+05
4.294344344344344222e+01,3.755947814514372851e+01,1.301055453242075419e+04,1.806227477211902442e+05
4.312312312312312201e+01,3.738727334269635350e+01,1.284829445698261952e+04,1.781497329547681438e+05
4.330280280280280181e+01,3.721642978952463920e+01,1.268871488682194104e+04,1.757186757154279912e+05
4.348248248248248160e+01,3.704693057832194114e+01,1.253176066617715333e+04,1.733287043980461312e+05
4.366216216216216139e+01,3.687875907993890934e+01,1.237737799553704463e+04,1.709789689321638725e+05
4.384184184184184119e+01,3.671189893768330847e+01,1.222551439289162045e+04,1.686686401650543266e+05
4.402152152152152098e+01,3.654633406175943122e+01,1.207611865624300299e+04,1.663969092648828810e+05
4.420120120120120077e+01,3.638204862384309024e+01,1.192914082733060786e+04,1.641629871432338259e+05
4.438088088088088057e+01,3.621902705178848692e+01,1.178453215652632207e+04,1.619661038962937891e+05
4.456056056056056036e+01,3.605725402446305594e+01,1.164224506885764276e+04,1.598055082640228211e+05
4.474024024024024015e+01,3.589671446670678989e+01,1.150223313111800417e+04,1.576804671066605079e+05
4.491991991991991995e+01,3.573739354441253369e+01,1.136445102002529165e+04,1.555902648979455698e+05
4.509959959959959974e+01,3.557927665972393783e+01,1.122885449139129378e+04,1.535342032344541512e+05
4.527927927927927954e+01,3.542234944634765981e+01,1.109540035026590158e+04,1.515116003604783909e+05
4.545895895895895933e+01,3.526659776497676546e+01,1.096404642202169998e+04,1.495217907078979479e+05
4.563863863863863912e+01,3.511200769882231043e+01,1.083475152434562915e+04,1.475641244505119103e+05
4.581831831831831892e+01,3.495856554924992565e+01,1.070747544010593083e+04,1.456379670723232848e+05
4.599799799799799871e+01,3.480625783151877073e+01,1.058217889106366965e+04,1.437426989492878201e+05
4.617767767767767850e+01,3.465507127061995618e+01,1.045882351239936361e+04,1.418777149440539943e+05
4.635735735735735830e+01,3.450499279721169188e+01,1.033737182802645293e+04,1.400424240132459381e+05
4.653703703703703809e+01,3.435600954364865345e+01,1.021778722666430804e+04,1.382362488268513989e+05
4.671671671671671788e+01,3.420810884010295894e+01,1.010003393864462669e+04,1.364586253992983839e+05
4.689639639639639768e+01,3.406127821077430440e+01,9.984077013426012854e+03,1.347090027318184730e+05
4.707607607607607747e+01,3.391550537018689226e+01,9.869882297792528334e+03,1.329868424657096621e+05
4.725575575575575726e+01,3.377077821957089299e+01,9.757416414712824917e+03,1.312916185461262357e+05
4.743543543543543706e+01,3.362708484332605963e+01,9.646646742837563579e+03,1.296228168960392795e+05
4.761511511511511685e+01,3.348441350556544194e+01,9.537541396613363759e+03,1.279799351000214519e+05
4.779479479479479664e+01,3.334275264673711092e+01,9.430069206992588079e+03,1.263624820975250186e+05
4.797447447447447644e+01,3.320209088032171252e+01,9.324199702718988192e+03,1.247699778853351017e+05
4.815415415415415623e+01,3.306241698960405273e+01,9.219903092169837691e+03,1.232019532288888586e+05
4.833383383383383602e+01,3.292371992451656126e+01,9.117150245736134821e+03,1.216579493821660581e+05
4.851351351351351582e+01,3.278598879855305626e+01,9.015912678722845158e+03,1.201375178158651252e+05
4.869319319319319561e+01,3.264921288575071401e+01,8.916162534752165811e+03,1.186402199535911786e+05
4.887287287287287540e+01,3.251338161773863789e+01,8.817872569653045502e+03,1.171656269157902716e+05
4.905255255255255520e+01,3.237848458085136372e+01,8.721016135821142598e+03,1.157133192711759912e+05
4.923223223223223499e+01,3.224451151330546850e+01,8.625567167033699661e+03,1.142828867954026937e+05
4.941191191191191479e+01,3.211145230243783999e+01,8.531500163704600709e+03,1.128739282367484702e+05
4.959159159159159458e+01,3.197929698200399429e+01,8.438790178565246606e+03,1.114860510885798722e+05
4.977127127127127437e+01,3.184803572953485684e+01,8.347412802757480677e+03,1.101188713683787500e+05
4.995095095095095417e+01,3.171765886375065691e+01,8.257344152325294999e+03,1.087720134031190973e+05
5.013063063063063396e+01,3.158815684203035801e+01,8.168560855092438942e+03,1.074451096207890660e+05
5.031031031031031375e+01,3.145952025793539164e+01,8.081040037913671767e+03,1.061378003478620813e+05
5.048998998998999355e+01,3.133173983878621627e+01,7.994759314287623965e+03,1.048497336125255824e+05
5.066966966966967334e+01,3.120480644329045461e+01,7.909696772319831325e+03,1.035805649534852273e+05
5.084934934934935313e+01,3.107871105922130894e+01,7.825830963024851371e+03,1.023299572341668245e+05
5.102902902902903293e+01,3.095344480114501451e+01,7.743140888956711024e+03,1.010975804621455463e+05
5.120870870870871272e+01,3.082899890819617994e+01,7.661605993157384546e+03,9.988311161363784049e+04
5.138838838838839251e+01,3.070536474189972509e+01,7.581206148413338269e+03,9.868623446289678395e+04
5.156806806806807231e+01,3.058253378403842149e+01,7.501921646810470520e+03,9.750663941635737137e+04
5.174774774774775210e+01,3.046049763456480974e+01,7.423733189578199017e+03,9.634402335138374474e+04
5.192742742742742479e+01,3.033924800955649204e+01,7.346621877213717198e+03,9.519808945947577013e+04
5.210710710710710458e+01,3.021877673921370544e+01,7.270569199877711071e+03,9.406854709379549604e+04
5.228678678678678438e+01,3.009907576589822753e+01,7.195557028053238355e+03,9.295511162088169658e+04
